"","Primary_Key","temp","weather_type","Direction","avg_travel_time","avg_speed","no_of_streetcars","avg_delay","no_of_delays","weekday","time_of_day","pilot_nonpilot","weekday_c","time_of_day_c","weather_type_c","pilot_nonpilot_bi"
"20962","2018-06-14 01:00",14.8,"Sunny/Overcast","EAST ",16.5922222222222,10.34,9,NA,NA,"Thursday","LATE (11pm-2am)","Pilot",3,4,13,0
"20963","2018-06-14 01:00",14.8,"Sunny/Overcast","WEST",13.1,12.275,10,NA,NA,"Thursday","LATE (11pm-2am)","Pilot",3,4,13,0
"20964","2018-06-14 02:00",16.1,"Sunny/Overcast","EAST ",15.62625,10.3675,8,NA,NA,"Thursday","LATE (11pm-2am)","Pilot",3,4,13,0
"20965","2018-06-14 02:00",16.1,"Sunny/Overcast","WEST",14,11.18,3,NA,NA,"Thursday","LATE (11pm-2am)","Pilot",3,4,13,0
"20966","2018-06-14 03:00",16.9,"Sunny/Overcast","WEST",13.165,11.33,2,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20967","2018-06-14 03:00",16.9,"Sunny/Overcast","EAST ",11.335,14.07,2,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20968","2018-06-14 04:00",17.1,"Sunny/Overcast","WEST",11.665,13.075,2,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20969","2018-06-14 05:00",16.6,"Sunny/Overcast","WEST",10.375,15.76625,8,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20970","2018-06-14 05:00",16.6,"Sunny/Overcast","EAST ",12.335,12.755,2,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20971","2018-06-14 06:00",17.5,"Sunny/Overcast","EAST ",12.6671428571429,12.2942857142857,7,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20972","2018-06-14 06:00",17.5,"Sunny/Overcast","WEST",11.7461904761905,13.1680952380952,21,NA,NA,"Thursday","EARLY(3AM - 6AM)","Pilot",3,2,13,0
"20973","2018-06-14 07:00",18.8,"Sunny/Overcast","EAST ",12.8982608695652,12.1660869565217,23,NA,NA,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20974","2018-06-14 07:00",18.8,"Sunny/Overcast","WEST",13.2,11.5956666666667,30,NA,NA,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20975","2018-06-14 08:00",19.8,"Sunny/Overcast","EAST ",15.877037037037,9.91592592592593,27,5,2,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20976","2018-06-14 08:00",19.8,"Sunny/Overcast","WEST",14.4757142857143,10.5371428571429,28,5,2,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20977","2018-06-14 09:00",21.2,"Sunny/Overcast","EAST ",15.6395833333333,10.285,24,NA,NA,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20978","2018-06-14 09:00",21.2,"Sunny/Overcast","WEST",15.1886956521739,9.85608695652174,23,NA,NA,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20979","2018-06-14 10:00",22,"Sunny/Overcast","EAST ",15.9408695652174,10.2517391304348,23,NA,NA,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20980","2018-06-14 10:00",22,"Sunny/Overcast","WEST",16.1364705882353,9.45588235294118,17,NA,NA,"Thursday","AM (7am-10am)","Pilot",3,1,13,0
"20981","2018-06-14 11:00",22.1,"Sunny/Overcast","EAST ",14.5957894736842,11.0152631578947,19,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20982","2018-06-14 11:00",22.1,"Sunny/Overcast","WEST",13.2758823529412,11.9094117647059,17,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20983","2018-06-14 12:00",22.8,"Sunny/Overcast","EAST ",15.1757894736842,10.3726315789474,19,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20984","2018-06-14 12:00",22.8,"Sunny/Overcast","WEST",15.4905263157895,10.4315789473684,19,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20985","2018-06-14 13:00",23.5,"Sunny/Overcast","WEST",14.0982352941176,10.6529411764706,17,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20986","2018-06-14 13:00",23.5,"Sunny/Overcast","EAST ",15.2452631578947,10.17,19,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20987","2018-06-14 14:00",24.3,"Sunny/Overcast","EAST ",15.250625,10.725,16,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20988","2018-06-14 14:00",24.3,"Sunny/Overcast","WEST",14.5927777777778,10.2572222222222,18,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20989","2018-06-14 15:00",24.6,"Sunny/Overcast","EAST ",16.5733333333333,9.92388888888889,18,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20990","2018-06-14 15:00",24.6,"Sunny/Overcast","WEST",15.449,10.274,20,NA,NA,"Thursday","MID (11am-3pm)","Pilot",3,5,13,0
"20991","2018-06-14 16:00",24.4,"Sunny/Overcast","EAST ",17.0588235294118,9.51764705882353,17,NA,NA,"Thursday","PM (4pm-7pm)","Pilot",3,6,13,0
"20992","2018-06-14 16:00",24.4,"Sunny/Overcast","WEST",15.4165,9.987,20,NA,NA,"Thursday","PM (4pm-7pm)","Pilot",3,6,13,0
"20993","2018-06-14 17:00",24.4,"Sunny/Overcast","EAST ",18.2127272727273,8.90772727272727,22,NA,NA,"Thursday","PM (4pm-7pm)","Pilot",3,6,13,0
"20994","2018-06-14 17:00",24.4,"Sunny/Overcast","WEST",16.6482352941176,9.25941176470588,17,NA,NA,"Thursday","PM (4pm-7pm)","Pilot",3,6,13,0
"20995","2018-06-14 18:00",23.8,"Sunny/Overcast","EAST ",23.0845,7.4325,20,NA,NA,"Thursday","PM (4pm-7pm)","Pilot",3,6,13,0
"20996","2018-06-14 18:00",23.8,"Sunny/Overcast","WEST",16.9294736842105,9.48263157894737,19,NA,NA,"Thursday","PM (4pm-7pm)","Pilot",3,6,13,0
"20997","2018-06-14 19:00",22.6,"Sunny/Overcast","EAST ",15.3729411764706,10.7817647058824,17,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"20998","2018-06-14 19:00",22.6,"Sunny/Overcast","WEST",14.5,10.8272727272727,22,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"20999","2018-06-14 20:00",21.5,"Sunny/Overcast","EAST ",13.9821052631579,11.4852631578947,19,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"21000","2018-06-14 20:00",21.5,"Sunny/Overcast","WEST",13.5957142857143,11.9778571428571,14,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"21001","2018-06-14 21:00",20.8,"Sunny/Overcast","WEST",14.0625,11.265,16,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"21002","2018-06-14 21:00",20.8,"Sunny/Overcast","EAST ",14.7175,10.8645,20,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"21003","2018-06-14 22:00",19.9,"Sunny/Overcast","EAST ",13.7647058823529,11.4135294117647,17,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"21004","2018-06-14 22:00",19.9,"Sunny/Overcast","WEST",14.266,11.37,15,NA,NA,"Thursday","EVENING (8pm-10pm)","Pilot",3,3,13,0
"21005","2018-06-14 23:00",18.7,"Sunny/Overcast","EAST ",13.810625,11.0925,16,NA,NA,"Thursday","LATE (11pm-2am)","Pilot",3,4,13,0
"21006","2018-06-14 23:00",18.7,"Sunny/Overcast","WEST",13.8888888888889,11.4555555555556,9,NA,NA,"Thursday","LATE (11pm-2am)","Pilot",3,4,13,0
"21007","2018-06-15 00:00",18.2,"Sunny/Overcast","EAST ",16.5,9.79,8,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21008","2018-06-15 00:00",18.2,"Sunny/Overcast","WEST",15.1111111111111,10.3333333333333,9,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21009","2018-06-15 01:00",16.4,"Sunny/Overcast","EAST ",15.5555555555556,10.2355555555556,9,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21010","2018-06-15 01:00",16.4,"Sunny/Overcast","WEST",15.002,10.508,5,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21011","2018-06-15 02:00",13,"Sunny/Overcast","EAST ",17.2233333333333,9.30333333333333,6,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21012","2018-06-15 02:00",13,"Sunny/Overcast","WEST",13.75,10.8,4,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21013","2018-06-15 03:00",13.5,"Sunny/Overcast","WEST",13.5,11.535,2,20,1,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21014","2018-06-15 03:00",13.5,"Sunny/Overcast","EAST ",13.915,11.9475,4,20,1,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21015","2018-06-15 04:00",13.8,"Sunny/Overcast","WEST",11,14.385,2,NA,NA,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21016","2018-06-15 05:00",13.4,"Sunny/Overcast","EAST ",12.67,15.27,1,NA,NA,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21017","2018-06-15 05:00",13.4,"Sunny/Overcast","WEST",10.1666666666667,15.5833333333333,6,NA,NA,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21018","2018-06-15 06:00",15.3,"Sunny/Overcast","EAST ",12.39,12.2166666666667,6,5,1,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21019","2018-06-15 06:00",15.3,"Sunny/Overcast","WEST",12.1192857142857,12.45,14,5,1,"Friday","EARLY(3AM - 6AM)","Pilot",1,2,13,0
"21020","2018-06-15 07:00",18.2,"Sunny/Overcast","EAST ",13.1335,12.195,20,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21021","2018-06-15 07:00",18.2,"Sunny/Overcast","WEST",13.145625,11.42625,16,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21022","2018-06-15 08:00",18.3,"Sunny/Overcast","WEST",14.2857142857143,10.5119047619048,21,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21023","2018-06-15 08:00",18.3,"Sunny/Overcast","EAST ",16.8177272727273,9.83090909090909,22,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21024","2018-06-15 09:00",19,"Sunny/Overcast","EAST ",16.962962962963,9.38111111111111,27,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21025","2018-06-15 09:00",19,"Sunny/Overcast","WEST",15.334,10.012,15,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21026","2018-06-15 10:00",18.2,"Sunny/Overcast","EAST ",14.3135294117647,11.2652941176471,17,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21027","2018-06-15 10:00",18.2,"Sunny/Overcast","WEST",15.4835,10.0385,20,NA,NA,"Friday","AM (7am-10am)","Pilot",1,1,13,0
"21028","2018-06-15 11:00",17.2,"Sunny/Overcast","WEST",13.7542105263158,11.0015789473684,19,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21029","2018-06-15 11:00",17.2,"Sunny/Overcast","EAST ",13.916875,11.41,16,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21030","2018-06-15 12:00",19.3,"Sunny/Overcast","EAST ",15.5,10.0061111111111,18,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21031","2018-06-15 12:00",19.3,"Sunny/Overcast","WEST",14.86,10.4866666666667,12,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21032","2018-06-15 13:00",22.7,"Sunny/Overcast","EAST ",14.76,10.4355555555556,18,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21033","2018-06-15 13:00",22.7,"Sunny/Overcast","WEST",15.2418181818182,10.2259090909091,22,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21034","2018-06-15 14:00",22.2,"Sunny/Overcast","EAST ",15.3529411764706,10.6805882352941,17,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21035","2018-06-15 14:00",22.2,"Sunny/Overcast","WEST",14.0361111111111,10.8438888888889,18,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21036","2018-06-15 15:00",21.8,"Sunny/Overcast","EAST ",14.89625,10.89875,16,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21037","2018-06-15 15:00",21.8,"Sunny/Overcast","WEST",13.6505263157895,11.1189473684211,19,NA,NA,"Friday","MID (11am-3pm)","Pilot",1,5,13,0
"21038","2018-06-15 16:00",22.2,"Sunny/Overcast","EAST ",17.2115789473684,9.1821052631579,19,NA,NA,"Friday","PM (4pm-7pm)","Pilot",1,6,13,0
"21039","2018-06-15 16:00",22.2,"Sunny/Overcast","WEST",15.1505,10.275,20,NA,NA,"Friday","PM (4pm-7pm)","Pilot",1,6,13,0
"21040","2018-06-15 17:00",21.5,"Sunny/Overcast","EAST ",16.2871428571429,9.65714285714286,21,NA,NA,"Friday","PM (4pm-7pm)","Pilot",1,6,13,0
"21041","2018-06-15 17:00",21.5,"Sunny/Overcast","WEST",15.7295238095238,10.1104761904762,21,NA,NA,"Friday","PM (4pm-7pm)","Pilot",1,6,13,0
"21042","2018-06-15 18:00",22,"Sunny/Overcast","EAST ",16.3765217391304,9.86347826086956,23,NA,NA,"Friday","PM (4pm-7pm)","Pilot",1,6,13,0
"21043","2018-06-15 18:00",22,"Sunny/Overcast","WEST",14.2227777777778,11.3972222222222,18,NA,NA,"Friday","PM (4pm-7pm)","Pilot",1,6,13,0
"21044","2018-06-15 19:00",20.8,"Sunny/Overcast","EAST ",14.1188235294118,11.4970588235294,17,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21045","2018-06-15 19:00",20.8,"Sunny/Overcast","WEST",16.3018181818182,10.6918181818182,22,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21046","2018-06-15 20:00",18.5,"Sunny/Overcast","EAST ",13.5708333333333,12.0020833333333,24,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21047","2018-06-15 20:00",18.5,"Sunny/Overcast","WEST",12.9995,12.146,20,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21048","2018-06-15 21:00",18.5,"Sunny/Overcast","WEST",12.685,12.3016666666667,18,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21049","2018-06-15 21:00",18.5,"Sunny/Overcast","EAST ",14.4919047619048,10.7771428571429,21,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21050","2018-06-15 22:00",17.9,"Sunny/Overcast","EAST ",14.9838095238095,10.4671428571429,21,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21051","2018-06-15 22:00",17.9,"Sunny/Overcast","WEST",13.644,11.3353333333333,15,NA,NA,"Friday","EVENING (8pm-10pm)","Pilot",1,3,13,0
"21052","2018-06-15 23:00",16.9,"Sunny/Overcast","EAST ",14.3330769230769,10.8176923076923,13,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21053","2018-06-15 23:00",16.9,"Sunny/Overcast","WEST",15.8522222222222,9.75666666666667,9,NA,NA,"Friday","LATE (11pm-2am)","Pilot",1,4,13,0
"21103","2018-06-18 00:00",20.7,"Sunny/Overcast","WEST",10.867,14.066,10,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21104","2018-06-18 00:00",20.7,"Sunny/Overcast","EAST ",10.6941666666667,14.3741666666667,12,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21105","2018-06-18 01:00",20.1,"Sunny/Overcast","EAST ",11.1827272727273,14.0418181818182,11,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21106","2018-06-18 01:00",20.1,"Sunny/Overcast","WEST",10.133,15.436,10,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21107","2018-06-18 02:00",19.9,"Sunny/Overcast","WEST",10.165,14.71,2,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21108","2018-06-18 02:00",19.9,"Sunny/Overcast","EAST ",10.0566666666667,15.6433333333333,6,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21109","2018-06-18 03:00",20.3,"Sunny/Overcast","EAST ",11.5533333333333,14.9933333333333,3,NA,NA,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21110","2018-06-18 03:00",20.3,"Sunny/Overcast","WEST",9.665,15.775,2,NA,NA,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21111","2018-06-18 04:00",19.4,"Sunny/Overcast","WEST",9.67,15.33,2,NA,NA,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21112","2018-06-18 05:00",20.1,"Sunny/Overcast","EAST ",12.165,12.57,2,33.5,2,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21113","2018-06-18 05:00",20.1,"Sunny/Overcast","WEST",12.9983333333333,14.77,6,33.5,2,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21114","2018-06-18 06:00",19.9,"Sunny/Overcast","EAST ",11.9985714285714,12.8871428571429,7,NA,NA,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21115","2018-06-18 06:00",19.9,"Sunny/Overcast","WEST",15.0420833333333,11.8270833333333,24,NA,NA,"Monday","EARLY(3AM - 6AM)","Pilot",2,2,13,0
"21116","2018-06-18 07:00",21.3,"Sunny/Overcast","EAST ",13.1525,11.9954166666667,24,NA,NA,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21117","2018-06-18 07:00",21.3,"Sunny/Overcast","WEST",12.7975,11.8539285714286,28,NA,NA,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21118","2018-06-18 08:00",21.1,"Sunny/Overcast","WEST",14.8616666666667,10.4408333333333,24,1,1,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21119","2018-06-18 08:00",21.1,"Sunny/Overcast","EAST ",15.5332,10.4916,25,1,1,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21120","2018-06-18 09:00",23.4,"Sunny/Overcast","EAST ",16.534,9.564,25,NA,NA,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21121","2018-06-18 09:00",23.4,"Sunny/Overcast","WEST",16.4357692307692,9.50423076923077,26,NA,NA,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21122","2018-06-18 10:00",25.2,"Sunny/Overcast","WEST",14.055,10.7383333333333,18,NA,NA,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21123","2018-06-18 10:00",25.2,"Sunny/Overcast","EAST ",15.0862962962963,10.3874074074074,27,NA,NA,"Monday","AM (7am-10am)","Pilot",2,1,13,0
"21124","2018-06-18 11:00",27.7,"Thunderstorms","EAST ",14.1333333333333,11.7953333333333,15,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,14,0
"21125","2018-06-18 11:00",27.7,"Thunderstorms","WEST",13.6276470588235,11.0894117647059,17,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,14,0
"21126","2018-06-18 12:00",24.6,"Sunny/Overcast","EAST ",13.8571428571429,11.6209523809524,21,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,13,0
"21127","2018-06-18 12:00",24.6,"Sunny/Overcast","WEST",13.4528571428571,11.3857142857143,14,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,13,0
"21128","2018-06-18 13:00",28.3,"Sunny/Overcast","EAST ",13.1311111111111,11.695,18,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,13,0
"21129","2018-06-18 13:00",28.3,"Sunny/Overcast","WEST",13.8073684210526,11.2942105263158,19,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,13,0
"21130","2018-06-18 14:00",20.5,"Sunny/Overcast","EAST ",14.3694736842105,11.5557894736842,19,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,13,0
"21131","2018-06-18 14:00",20.5,"Sunny/Overcast","WEST",13.8505,11.6575,20,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,13,0
"21132","2018-06-18 15:00",18.8,"Rain,Fog","WEST",13.8608333333333,11.3358333333333,24,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,10,0
"21133","2018-06-18 15:00",18.8,"Rain,Fog","EAST ",15.6111111111111,10.3761111111111,18,NA,NA,"Monday","MID (11am-3pm)","Pilot",2,5,10,0
"21134","2018-06-18 16:00",22.2,"Sunny/Overcast","EAST ",15.15,10.543,20,NA,NA,"Monday","PM (4pm-7pm)","Pilot",2,6,13,0
"21135","2018-06-18 16:00",22.2,"Sunny/Overcast","WEST",14.3940909090909,10.6240909090909,22,NA,NA,"Monday","PM (4pm-7pm)","Pilot",2,6,13,0
"21136","2018-06-18 17:00",19.7,"Sunny/Overcast","EAST ",15.5304545454545,10.4518181818182,22,NA,NA,"Monday","PM (4pm-7pm)","Pilot",2,6,13,0
"21137","2018-06-18 17:00",19.7,"Sunny/Overcast","WEST",15.4840909090909,10.0472727272727,22,NA,NA,"Monday","PM (4pm-7pm)","Pilot",2,6,13,0
"21138","2018-06-18 18:00",18.9,"Sunny/Overcast","EAST ",14.952380952381,10.7838095238095,21,NA,NA,"Monday","PM (4pm-7pm)","Pilot",2,6,13,0
"21139","2018-06-18 18:00",18.9,"Sunny/Overcast","WEST",15.8475,10.3370833333333,24,NA,NA,"Monday","PM (4pm-7pm)","Pilot",2,6,13,0
"21140","2018-06-18 19:00",18.9,"Sunny/Overcast","EAST ",13.7868,11.792,25,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21141","2018-06-18 19:00",18.9,"Sunny/Overcast","WEST",13.434,11.722,20,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21142","2018-06-18 20:00",26.2,"Sunny/Overcast","EAST ",13.0420833333333,12.0570833333333,24,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21143","2018-06-18 20:00",26.2,"Sunny/Overcast","WEST",12.9540909090909,11.78,22,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21144","2018-06-18 21:00",23.7,"Sunny/Overcast","WEST",12.6105555555556,12.2066666666667,18,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21145","2018-06-18 21:00",23.7,"Sunny/Overcast","EAST ",12.7726315789474,12.7226315789474,19,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21146","2018-06-18 22:00",23,"Sunny/Overcast","EAST ",12.3157894736842,12.7889473684211,19,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21147","2018-06-18 22:00",23,"Sunny/Overcast","WEST",12.7106666666667,11.96,15,NA,NA,"Monday","EVENING (8pm-10pm)","Pilot",2,3,13,0
"21148","2018-06-18 23:00",21.8,"Sunny/Overcast","WEST",12.2233333333333,13.5,12,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21149","2018-06-18 23:00",21.8,"Sunny/Overcast","EAST ",11.778,13.154,15,NA,NA,"Monday","LATE (11pm-2am)","Pilot",2,4,13,0
"21150","2018-06-19 00:00",20.6,"Sunny/Overcast","EAST ",12.168,13.341,10,NA,NA,"Tuesday","LATE (11pm-2am)","Pilot",4,4,13,0
"21151","2018-06-19 00:00",20.6,"Sunny/Overcast","WEST",12.1941666666667,13.2816666666667,12,NA,NA,"Tuesday","LATE (11pm-2am)","Pilot",4,4,13,0
"21152","2018-06-19 01:00",19.9,"Sunny/Overcast","EAST ",11.3627272727273,13.8590909090909,11,NA,NA,"Tuesday","LATE (11pm-2am)","Pilot",4,4,13,0
"21153","2018-06-19 01:00",19.9,"Sunny/Overcast","WEST",11.11,13.7977777777778,9,NA,NA,"Tuesday","LATE (11pm-2am)","Pilot",4,4,13,0
"21154","2018-06-19 02:00",19.5,"Sunny/Overcast","EAST ",11.1428571428571,14.9328571428571,7,NA,NA,"Tuesday","LATE (11pm-2am)","Pilot",4,4,13,0
"21155","2018-06-19 02:00",19.5,"Sunny/Overcast","WEST",11.2233333333333,13.8933333333333,3,NA,NA,"Tuesday","LATE (11pm-2am)","Pilot",4,4,13,0
"21156","2018-06-19 03:00",19.8,"Sunny/Overcast","WEST",10.5,14.66,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21157","2018-06-19 03:00",19.8,"Sunny/Overcast","EAST ",11,14.0433333333333,3,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21158","2018-06-19 04:00",19.6,"Sunny/Overcast","WEST",10.5,13.61,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21159","2018-06-19 05:00",19.3,"Sunny/Overcast","EAST ",12,12.745,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21160","2018-06-19 05:00",19.3,"Sunny/Overcast","WEST",9.76142857142857,15.2942857142857,7,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21161","2018-06-19 06:00",19.1,"Sunny/Overcast","EAST ",12.6666666666667,12.22,6,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21162","2018-06-19 06:00",19.1,"Sunny/Overcast","WEST",11.6234782608696,13.3178260869565,23,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Pilot",4,2,13,0
"21163","2018-06-19 07:00",19.9,"Sunny/Overcast","EAST ",13.3908695652174,11.7052173913043,23,NA,NA,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21164","2018-06-19 07:00",19.9,"Sunny/Overcast","WEST",13.8268,11.0972,25,NA,NA,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21165","2018-06-19 08:00",20.3,"Sunny/Overcast","EAST ",14.9230769230769,10.9230769230769,26,NA,NA,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21166","2018-06-19 08:00",20.3,"Sunny/Overcast","WEST",15.3585185185185,10.2125925925926,27,NA,NA,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21167","2018-06-19 09:00",18.6,"Sunny/Overcast","WEST",15.2434615384615,9.98769230769231,26,13,1,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21168","2018-06-19 09:00",18.6,"Sunny/Overcast","EAST ",15.7046153846154,10.0146153846154,26,13,1,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21169","2018-06-19 10:00",19.1,"Sunny/Overcast","EAST ",15.0638461538462,10.3776923076923,26,NA,NA,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21170","2018-06-19 10:00",19.1,"Sunny/Overcast","WEST",13.0555555555556,11.3155555555556,18,NA,NA,"Tuesday","AM (7am-10am)","Pilot",4,1,13,0
"21171","2018-06-19 11:00",19.2,"Sunny/Overcast","EAST ",14.4444444444444,11.3094444444444,18,NA,NA,"Tuesday","MID (11am-3pm)","Pilot",4,5,13,0
