Date/Time,Year,Month,Day,Time,Temp (øC),Temp Flag,Dew Point Temp (øC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
########,2017,10,29,11:00,7.9,,2.8,,70,,6,,17,,16.1,,99.93,,,,,,NA
########,2017,10,29,12:00,7.9,,2.4,,68,,8,,8,,16.1,,99.85,,,,,,NA
########,2017,10,29,13:00,7.9,,2.6,,69,,8,,9,,16.1,,99.8,,,,,,NA
########,2017,10,29,14:00,8.4,,1.8,,63,,30,,8,,16.1,,99.7,,,,,,NA
########,2017,10,29,15:00,8.7,,0.9,,58,,2,,5,,16.1,,99.7,,,,,,NA
########,2017,10,29,16:00,8.8,,1.4,,60,,36,,8,,16.1,,99.61,,,,,,NA
########,2017,10,29,17:00,8.6,,0.3,,56,,36,,13,,16.1,,99.56,,,,,,NA
########,2017,10,29,18:00,8.5,,1.2,,60,,35,,13,,16.1,,99.53,,,,,,NA
########,2017,10,29,19:00,8.4,,2.4,,66,,32,,13,,16.1,,99.41,,,,,,NA
########,2017,10,29,20:00,8,,2.7,,69,,32,,8,,16.1,,99.34,,,,,,NA
########,2017,10,29,21:00,7.5,,2.7,,71,,30,,17,,16.1,,99.21,,,,,,NA
########,2017,10,29,22:00,7,,2.9,,75,,30,,15,,16.1,,99.08,,,,,,NA
########,2017,10,29,23:00,7.1,,3.5,,78,,31,,17,,16.1,,98.98,,,,,,NA
########,2017,10,30,0:00,7.1,,4.1,,81,,30,,21,,16.1,,98.76,,,,,,NA
########,2017,10,30,1:00,7.2,,3.8,,79,,30,,30,,16.1,,98.61,,,,,,NA
########,2017,10,30,2:00,7.4,,2.9,,73,,31,,32,,16.1,,98.53,,,,,,NA
########,2017,10,30,3:00,7.5,,3.5,,76,,30,,32,,16.1,,98.49,,,,,,NA
########,2017,10,30,4:00,7.3,,0.4,,62,,29,,35,,16.1,,98.5,,,,,,NA
########,2017,10,30,5:00,6.8,,0.4,,64,,28,,41,,16.1,,98.55,,,,,,NA
########,2017,10,30,6:00,6.3,,0.9,,68,,28,,35,,16.1,,98.58,,,,,,NA
########,2017,10,30,7:00,6.5,,1.6,,71,,29,,26,,16.1,,98.65,,,,,,NA
########,2017,10,30,8:00,6.7,,0.9,,66,,27,,32,,16.1,,98.71,,,,,,NA
########,2017,10,30,9:00,8.3,,-0.8,,53,,27,,39,,16.1,,98.78,,,,,,NA
########,2017,10,30,10:00,8.4,,0.6,,58,,26,,41,,16.1,,98.81,,,,,,NA
########,2017,10,30,11:00,9.5,,1.9,,59,,25,,34,,16.1,,98.87,,,,,,NA
########,2017,10,30,12:00,8.4,,2.1,,64,,24,,28,,16.1,,98.85,,,,,,NA
########,2017,10,30,13:00,8,,1.5,,63,,24,,37,,16.1,,98.85,,,,,,NA
########,2017,10,30,14:00,7.6,,2.1,,68,,23,,39,,12.9,,98.85,,,,,,NA
########,2017,10,30,15:00,7.3,,2.5,,71,,24,,41,,16.1,,98.93,,,,,,NA
########,2017,10,30,16:00,7.2,,2.7,,73,,25,,45,,16.1,,98.97,,,,,,NA
########,2017,10,30,17:00,6.6,,3,,78,,25,,37,,16.1,,99.06,,,,,,NA
########,2017,10,30,18:00,6.4,,2.8,,77,,26,,26,,16.1,,99.15,,,,,,NA
########,2017,10,30,19:00,6.3,,3.3,,81,,23,,22,,16.1,,99.23,,,,,,NA
########,2017,10,30,20:00,6.3,,3.1,,80,,23,,28,,16.1,,99.3,,,,,,NA
########,2017,10,30,21:00,6.6,,3,,78,,24,,34,,16.1,,99.35,,,,,,NA
########,2017,10,30,22:00,6.7,,1.8,,71,,25,,32,,16.1,,99.44,,,,,,NA
########,2017,10,30,23:00,6.6,,2.3,,74,,24,,26,,16.1,,99.52,,,,,,NA
########,2017,10,31,0:00,6.7,,1.2,,68,,25,,39,,16.1,,99.57,,,,,,NA
########,2017,10,31,1:00,6,,1.2,,71,,25,,34,,16.1,,99.66,,,,,,NA
########,2017,10,31,2:00,5.6,,0.8,,71,,25,,34,,16.1,,99.78,,,,,,NA
########,2017,10,31,3:00,5.3,,1.2,,75,,24,,30,,16.1,,99.83,,,,,,NA
########,2017,10,31,4:00,5.6,,1.3,,74,,23,,35,,16.1,,99.88,,,,,,NA
########,2017,10,31,5:00,5.7,,1.4,,74,,23,,32,,16.1,,99.94,,,,,,NA
########,2017,10,31,6:00,5.9,,0.9,,70,,23,,30,,16.1,,100.02,,,,,,NA
########,2017,10,31,7:00,5.8,,1.5,,74,,24,,28,,16.1,,100.08,,,,,,Rain
########,2017,10,31,8:00,6,,1,,70,,25,,26,,16.1,,100.18,,,,,,NA
########,2017,10,31,9:00,6.7,,0.9,,66,,25,,26,,16.1,,100.28,,,,,,NA
########,2017,10,31,10:00,6.7,,0.9,,66,,26,,35,,16.1,,100.39,,,,,,NA
########,2017,10,31,11:00,8,,-0.5,,55,,26,,43,,16.1,,100.43,,,,,,NA
########,2017,10,31,12:00,6.3,,-0.1,,64,,27,,35,,16.1,,100.54,,,,,,NA
########,2017,10,31,13:00,7,,0.4,,63,,25,,34,,16.1,,100.6,,,,,,NA
########,2017,10,31,14:00,7.2,,-1,,56,,25,,39,,16.1,,100.65,,,,,,NA
########,2017,10,31,15:00,7.3,,-0.5,,58,,26,,41,,16.1,,100.75,,,,,,NA
########,2017,10,31,16:00,7.3,,0.2,,61,,25,,30,,16.1,,100.81,,,,,,NA
########,2017,10,31,17:00,6.3,,0,,64,,25,,30,,16.1,,100.89,,,,,,NA
########,2017,10,31,18:00,5.9,,0.3,,67,,26,,24,,16.1,,100.98,,,,,,NA
########,2017,10,31,19:00,5.6,,0.6,,70,,23,,18,,16.1,,101.05,,,,,,NA
########,2017,10,31,20:00,5.1,,0.7,,73,,22,,15,,16.1,,101.07,,,,,,NA
########,2017,10,31,21:00,5.3,,0.1,,69,,24,,11,,16.1,,101.13,,,,,,NA
########,2017,10,31,22:00,5.1,,-0.1,,69,,26,,13,,16.1,,101.15,,,,,,NA
########,2017,10,31,23:00,5.5,,-0.2,,67,,27,,13,,16.1,,101.17,,,,,,NA
########,2017,11,1,0:00,5.4,,0,,68,,22,,9,,16.1,,101.2,,,,,,NA
########,2017,11,1,1:00,5.3,,0.9,,73,,19,,13,,16.1,,101.19,,,,,,NA
########,2017,11,1,2:00,5.2,,0.8,,73,,22,,17,,16.1,,101.2,,,,,,NA
########,2017,11,1,3:00,5.2,,1.1,,75,,22,,15,,16.1,,101.19,,,,,,NA
########,2017,11,1,4:00,5.1,,0.7,,73,,23,,15,,16.1,,101.21,,,,,,NA
########,2017,11,1,5:00,5,,-0.3,,69,,25,,13,,16.1,,101.26,,,,,,NA
########,2017,11,1,6:00,4.8,,0,,71,,23,,9,,16.1,,101.24,,,,,,NA
########,2017,11,1,7:00,4.8,,0.6,,74,,24,,8,,16.1,,101.28,,,,,,NA
########,2017,11,1,8:00,5.1,,0.5,,72,,21,,4,,16.1,,101.36,,,,,,NA
########,2017,11,1,9:00,5.6,,0.7,,71,,,,0,,16.1,,101.35,,,,,,NA
########,2017,11,1,10:00,6.1,,-0.1,,64,,,,0,,16.1,,101.35,,,,,,NA
########,2017,11,1,11:00,6.8,,-0.6,,59,,,M,4,,16.1,,101.3,,,,,,NA
########,2017,11,1,12:00,7,,1.7,,69,,7,,13,,16.1,,101.19,,,,,,NA
########,2017,11,1,13:00,6.8,,0.9,,66,,7,,11,,16.1,,101.17,,,,,,NA
########,2017,11,1,14:00,6.4,,2.7,,77,,7,,11,,16.1,,101.13,,,,,,Rain
########,2017,11,1,15:00,6.6,,3.4,,80,,6,,13,,14.5,,101.12,,,,,,Rain
########,2017,11,1,16:00,6.4,,3.3,,80,,4,,11,,16.1,,101.09,,,,,,NA
########,2017,11,1,17:00,5.9,,3.8,,86,,6,,18,,16.1,,101.09,,,,,,NA
########,2017,11,1,18:00,5.4,,3.7,,89,,5,,22,,16.1,,101.04,,,,,,NA
########,2017,11,1,19:00,5.7,,3.9,,88,,6,,18,,16.1,,101.06,,,,,,NA
########,2017,11,1,20:00,6,,4.2,,88,,6,,18,,16.1,,101.06,,,,,,NA
########,2017,11,1,21:00,6.7,,4.9,,88,,6,,13,,16.1,,101.05,,,,,,NA
########,2017,11,1,22:00,6.7,,4.9,,88,,8,,9,,16.1,,101,,,,,,NA
########,2017,11,1,23:00,6.8,,5,,88,,7,,11,,16.1,,100.94,,,,,,NA
########,2017,11,2,0:00,6.8,,5.4,,91,,6,,11,,8.1,,100.91,,,,,,"Rain,Fog"
########,2017,11,2,1:00,6.7,,5.8,,94,,6,,15,,9.7,,100.8,,,,,,"Rain,Fog"
########,2017,11,2,2:00,6.9,,6.3,,96,,6,,18,,6.4,,100.7,,,,,,"Rain,Fog"
########,2017,11,2,3:00,7.2,,6.8,,97,,6,,24,,4.8,,100.57,,,,,,"Rain,Fog"
########,2017,11,2,4:00,7.8,,7.4,,97,,7,,17,,6.4,,100.52,,,,,,"Moderate Rain,Fog"
########,2017,11,2,5:00,8.2,,7.9,,98,,7,,18,,6.4,,100.44,,,,,,"Rain,Fog"
########,2017,11,2,6:00,8.4,,8.1,,98,,6,,13,,6.4,,100.48,,,,,,"Rain,Fog"
########,2017,11,2,7:00,9,,8.7,,98,,7,,8,,4.8,,100.48,,,,,,"Rain,Fog"
########,2017,11,2,8:00,9.6,,9.3,,98,,,,0,,4,,100.55,,,,,,Fog
########,2017,11,2,9:00,10.4,,10.1,,98,,,,0,,11.3,,100.57,,,,,,NA
########,2017,11,2,10:00,10.7,,10.3,,97,,26,,8,,12.9,,100.6,,,,,,Rain
########,2017,11,2,11:00,11.2,,10.8,,97,,24,,11,,16.1,,100.6,,,,,,NA
########,2017,11,2,12:00,9.6,,8.8,,95,,,M,4,,16.1,,100.56,,,,,,NA
########,2017,11,2,13:00,11,,9.9,,93,,24,,8,,16.1,,100.53,,,,,,NA
########,2017,11,2,14:00,10.7,,9.5,,92,,25,,8,,16.1,,100.55,,,,,,NA
########,2017,11,2,15:00,10.5,,9.1,,91,,26,,8,,16.1,,100.56,,,,,,NA
########,2017,11,2,16:00,11.7,,10.2,,90,,21,,17,,16.1,,100.55,,,,,,NA
########,2017,11,2,17:00,12.2,,10.8,,91,,19,,13,,16.1,,100.52,,,,,,NA
########,2017,11,2,18:00,11.4,,10.3,,93,,26,,5,,16.1,,100.53,,,,,,NA
########,2017,11,2,19:00,11.9,,10.1,,89,,,M,4,,16.1,,100.51,,,,,,NA
########,2017,11,2,20:00,11.2,,9.8,,91,,26,,8,,16.1,,100.49,,,,,,NA
########,2017,11,2,21:00,10,,9.1,,94,,26,,11,,16.1,,100.47,,,,,,NA
